tick,seq,t_ms,u1,u2,u3,u4,u5,u6,u7,u8,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32
56,56,550,0,0,0,0,0,0,0,0,218.244622499089,322.624835795935,253.651830883412,277.72835897297,289.872496308248,278.063324027606,223.859479499797,260.634898721881,222.77345889972,263.311872301697,183.275024544919,232.620635292709,256.69948878314,267.161696665852,295.461111432808,266.814023497991,206.538779078556,298.998514410532,222.274521880345,352.29952256335,278.044526969936,216.69300409568,286.813437070073,285.899506461833,294.953241004233,249.983202978757,209.061369618156,219.848729166439,234.216206209032,184.430145082073,258.647044870319,240.989688581626
57,57,560,0,0,0,0,0,0,0,0,221.842154201425,211.65065340567,252.226577103726,258.06693602155,245.577652990586,251.884962215691,183.230220275946,211.59687427461,266.670317557922,324.575156193359,271.192908646743,243.64120944564,260.417598018184,186.109662848983,246.825316555022,232.720051243285,235.688830789706,234.06107416399,208.076477403462,272.480783837166,192.783481772541,222.99562220848,276.734785447427,261.626303546995,270.668568870571,245.597872835531,274.929291942193,257.716250092905,227.475061822726,213.745446910095,237.250597772652,247.006889781975
58,58,570,0,0,0,0,0,0,0,0,251.87899101672,219.585711002217,270.926593079604,277.427774957372,271.723073326244,242.065618312862,248.680567839187,240.960816876273,304.673413162811,230.901174713653,226.96229531509,223.890032018859,223.137893920515,301.927499498934,260.098928344261,261.628518715901,229.936533708051,199.565163414247,249.722841147738,156.918960305144,246.226757788548,203.992368646519,287.890684306223,242.114471423047,258.230769078796,299.567045360431,230.216923218838,282.059938013196,289.733653240923,312.130842279976,247.423686585853,245.20852359374
59,59,580,0,0,0,0,0,0,0,0,285.140767560099,299.353497915789,208.842871667933,239.320818661351,263.278703929655,214.086689887034,269.848087850415,235.389178491431,225.94441516339,282.158686428406,236.908587315071,249.278789050757,261.111173381054,254.933223198809,331.018467599782,215.52624145849,328.414084984822,299.829499134448,215.739168785007,246.579632039,230.6598212826,311.507503664827,298.496795775061,228.689704227163,281.462328699252,244.171528572626,279.227492445101,223.301481229082,231.828981810673,144.74285337683,271.419642775941,310.647291399801
60,60,590,0,0,0,0,0,0,0,0,218.634599699084,256.595257633069,274.131282477233,251.01782015841,270.760473847053,293.039405305599,231.314770777165,290.32918734884,234.68207235044,175.191041181058,253.398501024698,237.670864507464,254.979723868517,229.554809143722,305.679082147578,279.862299943593,277.277898618471,269.281199751837,277.074475127253,264.451225619031,290.996612973289,264.968610582833,315.027168412519,224.970295747613,209.77692185637,242.879990762937,231.207906114551,242.744512210069,231.543725260052,203.348135490904,262.914309021945,245.019936683778
61,61,600,0,0,0,0,0,0,0,0,234.573975429728,246.077541210404,277.65300735557,207.099513497575,174.774553581192,204.014339554918,277.796531295983,274.267727994675,202.968309121032,254.656112026437,278.758113730407,253.899031757243,211.86067487588,213.873275535262,232.303705412994,256.6224652194,277.660916410869,279.242531281942,256.803158146138,182.292047838348,239.1227890556,283.134371544688,307.131419966235,242.885072226922,390.848414969406,214.239384426057,176.32059458063,267.932117614688,266.068088626149,254.986979343657,257.693533630759,204.899409999038
62,62,610,0,0,0,0,0,0,0,0,324.500174946227,255.321877195409,208.199486990149,312.25305692863,201.640619905638,276.320777962988,226.324997095467,320.823694180391,301.157041064816,243.027571898724,279.01616318011,254.876209737499,195.616602791356,328.67810958017,209.72471085988,261.886671938831,285.003057927789,150.974609193134,221.845141601321,289.416174794513,280.35919464716,185.658623698063,275.74733822781,179.377774754019,200.464191474284,265.230671151302,312.637320329536,256.741129111658,260.78969242794,318.325752423979,217.951558780829,254.627465689792
63,63,620,0,0,0,0,0,0,0,0,293.632204110847,288.71639420819,327.85576783199,143.890829642838,295.405835292475,230.154426681156,249.026529789334,245.124038940772,228.91464158799,248.064402366479,289.673061398353,249.116488356123,254.390564665711,214.616859012845,218.774824566272,244.030194128908,233.909513808017,201.686182771143,281.795191031937,243.55266641155,165.999720231151,241.634833836435,316.298861319898,243.34000018012,297.715673769665,210.13997409482,245.539135214001,177.771701989213,263.077773686991,275.941433018928,257.303354503471,298.353197249017
64,64,630,0,0,0,0,0,0,0,0,261.414952100267,261.748141062513,215.428702083978,238.550003525145,209.814998297032,253.242267585821,263.807337147822,292.785224246225,247.712898042481,234.857229864554,273.294383657638,245.61729910535,294.648074256519,282.935130381851,222.146179349345,285.646638135758,289.828757203666,217.901412631837,183.603818218896,312.355593918514,305.632313598635,223.723195864179,282.838158484851,206.940251357968,204.827147246525,242.671558497313,236.341298462941,297.178222575714,242.823953328924,290.659363754693,214.281222047333,260.735905583197
65,65,640,0,0,0,0,0,0,0,0,277.50254314002,240.930178795333,188.746702910549,289.754736959899,257.193925794702,189.697439594234,239.011061739248,226.456314118731,341.901468450692,265.50963039973,230.331006791465,260.873333037518,256.217815079972,259.867463277892,267.870507263963,165.936497893727,290.544443946647,267.333896768669,260.914905188559,275.339934419568,253.071998378442,242.737399190951,277.316363185201,233.415752722355,340.486455938658,286.69739242878,224.896316823729,255.406119190846,240.705034454441,322.305033406003,213.628381861794,205.281657389729
66,66,650,0,0,0,0,0,0,0,0,305.589865992408,264.894350139355,238.647167181431,277.652239371714,174.931770335591,212.736327130007,219.02591306878,215.086435550183,244.10623066168,245.398316293278,235.382936875592,271.996383119575,236.932832268126,209.739323092611,291.327493969476,248.997546291657,278.068369172253,288.516627256673,236.223817740649,266.459712300742,225.403639452331,229.869220950356,265.669801998529,182.065191315554,227.554301946733,308.08142693371,292.273176716754,248.237454962344,286.632667529708,199.742820610813,269.492676732027,241.735053105804
67,67,660,0,0,0,0,0,0,0,0,208.349308016711,264.350568978305,190.096046770832,180.193980679455,271.775264714853,216.635349917345,302.829453444346,246.243612501762,248.403309893954,241.408520321149,268.349610384899,278.578076703884,274.990766546829,208.807265275538,300.97970800012,244.44947290467,267.478528476161,286.305800482043,314.13581105095,218.479169258137,258.040407201283,299.624851584429,287.662279896987,284.740211818558,236.896302404179,247.708700572635,275.717998946656,204.713197105459,294.85287181698,253.332946764591,224.684619023343,280.888683191864
68,68,670,0,0,0,0,0,0,0,0,222.029526319894,254.178555470232,222.050424146364,156.397758551996,186.069847469085,280.387691460505,262.330074993296,319.229842616385,266.366522395938,239.929726488541,251.803390029964,245.488860549257,292.951235103545,313.009480099688,217.307238643974,260.791790198172,226.784585513087,260.969099939929,242.914402845762,228.02142220262,218.185562384887,250.780366517165,278.09368047354,224.706482308427,225.489484125592,345.907612135876,223.351709546872,301.477012078275,218.916128857153,322.290883811267,293.490220820008,271.582342768453
69,69,680,0,0,0,0,0,0,0,0,207.462522939945,234.422587741462,236.582595086893,285.113720672132,193.600210567705,257.286371251035,199.076543348719,247.647985881017,193.425908918865,333.830027962469,265.355293480192,192.875563333788,252.299960667479,190.126768504531,269.211059548184,239.371707405566,292.492119683162,265.315769195145,280.765394130722,196.910322952261,290.639132027892,214.600917525708,270.165781619638,236.543257115097,245.134015175892,231.972909209157,232.341195969613,312.92592754732,199.974116934897,222.84502689028,222.157711513692,285.457310798253
70,70,690,0,0,0,0,0,0,0,0,274.126440330981,214.783196487279,232.904204315521,254.179559168853,193.089463110804,246.716619370824,261.750648200606,206.720256064288,211.247803799806,183.082283117745,217.681268059037,242.399476628805,254.453614624685,265.360012020617,260.181064776808,262.324418572864,292.20087533882,157.819421550776,284.596314051336,248.857314964141,215.652221134044,334.88110050023,281.482264082229,253.507135056592,335.12493780581,234.632154005031,236.597994402094,182.47480311167,211.456360605909,233.008108162523,226.724157819696,223.377258919337
71,71,700,0,0,0,0,0,0,0,0,240.980289203227,225.87686612062,269.184642040216,295.754118093367,204.964542079129,275.616307360365,236.264236488815,215.758275145155,309.25308606651,240.346674205178,226.383352286808,223.370100993109,279.475176841953,294.458916216998,306.285779959455,178.517213616626,264.99843466071,226.379973029764,317.680078655688,235.597542363259,291.26202518892,259.796805365633,242.560722341835,195.841915828682,258.615790220922,258.487251919156,339.400724948254,278.865758260459,313.676158276547,279.335945831076,292.800135733229,259.729617380138
72,72,710,0,0,0,0,0,0,0,0,258.553038737795,268.025043395425,277.271890001377,250.632681055061,295.993815787915,248.533560751535,300.470111413201,263.870473756015,224.385938203207,218.038153743458,192.065908551802,254.099994947151,260.128946025549,198.137586908541,303.746179798575,250.002986948132,249.893728593337,205.469593238011,225.565001576654,221.621652416552,292.414193721644,239.891003238927,282.832361382184,258.257461940411,257.159220807092,367.123664324502,307.349239056836,265.97850037902,268.96446884689,247.885579446978,225.580905813535,220.123421588988
73,73,720,0,0,0,0,0,0,0,0,186.704433314278,239.652759216216,209.911311616249,296.051480234371,230.927114246937,256.355238905969,241.900808572635,236.56058251877,203.587314272451,271.913748258555,200.86657938567,234.675470575263,237.536916722957,288.313315498433,314.893277382532,265.152854650984,225.310415089152,274.501736602926,263.528348099655,217.723880994716,221.469776150739,221.847477052132,265.873759770973,215.197610277429,205.763125888557,266.119317211775,208.051427683121,273.234148692838,205.109985699297,229.179891362377,232.761814769483,240.087501869272
74,74,730,0,0,0,0,0,0,0,0,201.842308921119,244.678286568014,311.027740517646,266.007461621711,166.735748682019,268.536793875847,249.305885346108,312.849446716615,223.024219683566,233.941985398233,240.539430746157,244.758777959767,263.496582761483,230.379601777644,196.978538299962,228.932741439836,280.872409198761,306.432782365467,248.372884213053,278.80043995233,318.559675876027,250.592416697514,255.030386517955,154.929762121287,194.501308084701,171.87143356281,213.521429148944,202.293722939466,257.76142205397,208.947329372359,222.089887280159,262.138604135354
75,75,740,0,0,0,0,0,0,0,0,181.724177418567,316.264367311724,226.068858852072,229.993179334587,183.984069756295,236.740015719453,196.355267078456,216.854715243249,259.794821209779,255.549719475617,225.283852409628,276.751636361999,201.879748346536,182.76885420729,218.570963234815,222.819827901754,268.700747034743,250.561721798482,308.133979177552,263.18217193317,271.644289155217,291.262193618824,280.170371154998,233.503472322459,278.527599498061,238.47938328603,289.239996176211,223.11329815388,309.040289278509,266.607045180931,182.140880038794,210.995156694808
76,76,750,0,0,10,0,0,0,0,0,285.66424009496,241.848963967074,208.830123205413,230.182988560824,216.109319190518,180.143782616835,215.048632113455,224.08928573642,257.33550921807,273.524501141003,275.09426073651,228.327038725854,255.353877306089,217.301543748851,220.385726405683,303.620117044033,310.808388855759,216.760052854095,229.085801069301,277.322580250803,226.280102778912,306.158878355514,279.954451603274,275.855631173599,271.04228237656,267.52275714944,255.067539345794,181.571167127432,218.327876675001,208.323267154441,268.460885836951,308.841734719792
77,77,760,0,0,10,0,0,0,0,0,219.116185241316,287.245341035191,217.851185468556,229.833409129278,244.814102986536,280.549624661474,292.161712876773,222.627990022916,356.661581674982,236.49014489268,255.482417507558,256.423736751515,298.932960705257,265.038426817144,210.745732232102,274.628387316323,219.896316594476,207.420073734742,211.271380315707,260.076286160355,214.556474356157,211.933906690308,265.025612426452,301.017976357368,234.810063947856,301.427690982183,209.887421190444,218.396320443681,193.864588955194,205.877978864217,294.486691080635,219.080768460517
78,78,770,0,0,10,0,0,0,0,0,203.467472493124,177.935126653244,261.956234654464,228.031833840188,268.225221626292,310.865216259385,202.606830108951,267.635646017915,201.811395382636,235.113881091678,203.21601074646,229.861236319553,278.049006130757,231.87382168007,232.70260577853,307.404021658836,208.290596135679,228.140623794816,199.841334233226,181.979591709993,288.375110064623,287.903464187365,254.829389280314,261.908312000284,201.442076343811,279.506194367942,262.340413332017,287.351124993835,247.641113041862,294.367503092461,263.535368687746,264.932280700173
79,79,780,0,0,10,0,0,0,0,0,254.286315040921,231.567854718761,282.769461754672,257.553426711512,243.053162414305,220.955555675103,282.557513782691,236.095812659441,238.735354835895,314.755688274283,166.786487338823,221.297073653483,236.683476289617,287.066231191293,204.564120140126,179.939849702352,238.602668995138,233.005391443039,234.905042504321,250.918489963922,230.16646999025,223.013140904156,253.796765022023,245.396621670433,262.10135546392,220.708675806755,235.620315455045,254.807292978205,249.538935673695,238.40694705845,230.364854656809,263.777555421648
80,80,790,0,0,10,0,0,0,0,0,295.446344102997,205.454380594435,205.317198286966,264.074698935678,257.119104115985,306.771465358278,281.765740377992,202.213614879365,222.577659228091,258.443745352786,181.339756193835,145.19347013718,253.596273800699,239.798531861513,261.389171492148,219.340748051511,197.772044002254,236.478879478199,252.216048504442,225.46626136374,284.18085865307,249.346020212045,271.069397222031,217.556502649485,216.507879049353,270.78842168637,298.843765656257,205.161999906271,232.4434198425,288.521632914912,236.39824395002,304.354826747491
